1 (1)    
1 ach    
1 aef    
1 cefh   
1 bdh    
1 abcd   
1 abdefh 
1 bcdef  
1 beg    
1 abcegh 
1 abfg   
1 bcfgh  
1 degh   
1 acdeg  
1 adfgh  
1 cdfg   
2 ab       
2 bch      
2 bef      
2 abcefh   
2 adh      
2 cd       
2 defh     
2 acdef    
2 aeg      
2 cegh     
2 fg       
2 acfgh    
2 abdegh   
2 bcdeg    
2 bdfgh    
2 abcdfg   
3 ce      
3 aeh     
3 acf     
3 fh      
3 bcdeh   
3 abde    
3 abcdfh  
3 bdf     
3 bcg     
3 abgh    
3 abcefg  
3 befgh   
3 cdgh    
3 adg     
3 acdefgh 
3 defg    
4 de     
4 acdeh  
4 adf    
4 cdfh   
4 beh    
4 abce   
4 abfh   
4 bcf    
4 bdg    
4 abcdgh 
4 abdefg 
4 bcdefgh
4 gh     
4 acg    
4 aefgh  
4 cefg   
