  259  492 1.0  3472  998 1.0  7 4 42 3 1 0
  295  502 1.0  3531 1500 2.0  7 4 62 1 1 0
  279  454 1.0  2275 1175 1.0  6 3 40 2 1 0
  259  456 1.0  4050 1232 1.0  6 3 54 4 1 0
  299  506 1.0  4455 1121 1.0  6 3 42 3 1 0
  299  389 1.0  4455  988 1.0  6 3 56 2 1 0
  309  590 1.0  5850 1240 1.0  7 3 51 2 1 1
  289  560 1.0  9520 1501 0.0  6 3 32 1 1 0
  849 1542 2.5  9800 3420 2.0 10 5 42 2 1 1
  829 1446 2.5 12800 3000 2.0  9 5 14 4 1 1
  359  583 1.0  6435 1225 2.0  6 3 32 1 1 0
  315  530 1.0  4988 1552 1.0  6 3 30 1 2 0
  310  627 1.0  5520  975 1.0  5 2 30 1 2 0
  309  596 1.0  6666 1121 2.0  6 3 32 2 1 0
  300  505 1.0  5000 1020 0.0  5 2 46 4 1 1
  289  560 1.0  9520 1501 0.0  6 3 32 1 1 0
  369  825 1.5  5150 1664 2.0  8 4 50 4 1 0
  419  670 1.5  6902 1488 1.5  7 3 22 1 1 1
  405  778 1.5  7102 1376 1.0  6 3 17 2 1 0
  439  904 1.0  7800 1500 1.5  7 3 23 3 3 0
  375  599 1.0  5520 1256 2.0  6 3 40 4 1 1
  379  754 1.5  4000 1690 1.0  6 3 22 1 1 0
  445  880 1.5  9890 1820 2.0  8 4 50 1 1 1
  379  609 1.5  6726 1652 1.0  6 3 44 4 1 0
  389  836 1.5  9150 1777 2.0  8 4 48 1 1 1
  369  814 1.0  8000 1504 2.0  7 3  3 1 3 0
  458  914 1.5  7326 1831 1.5  8 4 31 4 1 0
  410 1200 1.5  5000 1200 2.0  6 3 30 3 1 1
