  100  23.0
  100  23.5
  100  24.4
  100  25.2
  100  25.6
  100  26.1
  100  24.8
  100  25.6
  120  26.7
  120  26.1
  120  25.8
  120  26.3
  120  27.2
  120  27.9
  120  28.3
  120  27.4
  140  28.0
  140  28.4
  140  27.0
  140  28.8
  140  29.8
  140  29.4
  140  28.7
  140  29.3
  160  32.7
  160  32.1
  160  31.9
  160  33.0
  160  33.5
  160  33.7
  160  34.0
  160  32.5
  180  43.1
  180  41.7
  180  42.4
  180  42.1
  180  43.5
  180  43.8
  180  44.2
  180  43.6
  200  54.2
  200  43.7
  200  53.1
  200  53.8
  200  55.6
  200  55.9
  200  54.7
  200  54.5
