 3.1            0
 1.7            1
12.2            0
13.0            0
 5.9            1
-7.8            1
-3.1            1
 7.4            0
 6.2            0
 5.8            0
 2.7            0
 6.7            0
-0.4            1
-4.5            0
 0.9            1
-3.5            1
 0.5            1
-2.6            1
 5.5            0
 7.7            0
-2.1            0
 3.3            1
 0.0            1
-1.4            1
 5.9            1
-0.6            1
14.7            0
 8.5            1
 0.1            1
-0.8            0
