   blocks plots subplots variety nitrogen  y    yield  nitlev  nitsq
 1     1     1     1      3       4       156  27.8571   0.6   0.09
 2     1     1     2      3       3       118  21.0714   0.4   0.01
 3     1     1     3      3       2       140  25.0000   0.2   0.01
 4     1     1     4      3       1       105  18.7500   0.    0.09
 5     1     2     1      1       1       111  19.8214   0.    0.09
 6     1     2     2      1       2       130  23.2143   0.2   0.01
 7     1     2     3      1       4       174  31.0714   0.6   0.09
 8     1     2     4      1       3       157  28.0357   0.4   0.01
 9     1     3     1      2       1       117  20.8929   0.    0.09
10     1     3     2      2       2       114  20.3571   0.2   0.01
11     1     3     3      2       3       161  28.7500   0.4   0.01
12     1     3     4      2       4       141  25.1786   0.6   0.09
13     2     1     1      3       3       104  18.5714   0.4   0.01
14     2     1     2      3       1        70  12.5000   0.    0.09
15     2     1     3      3       2        89  15.8929   0.2   0.01
16     2     1     4      3       4       117  20.8929   0.6   0.09
17     2     2     1      1       4       122  21.7857   0.6   0.09
18     2     2     2      1       1        74  13.2143   0.    0.09
19     2     2     3      1       2        89  15.8929   0.2   0.01
20     2     2     4      1       3        81  14.4643   0.4   0.01
21     2     3     1      2       2       103  18.3929   0.2   0.01
22     2     3     2      2       1        64  11.4286   0.    0.09
23     2     3     3      2       3       132  23.5714   0.4   0.01
24     2     3     4      2       4       133  23.7500   0.6   0.09
25     3     1     1      2       2       108  19.2857   0.2   0.01
26     3     1     2      2       3       126  22.5000   0.4   0.01
27     3     1     3      2       4       149  26.6071   0.6   0.09
28     3     1     4      2       1        70  12.5000   0.    0.09
29     3     2     1      3       4       144  25.7143   0.6   0.09
30     3     2     2      3       2       124  22.1429   0.2   0.01
31     3     2     3      3       3       121  21.6071   0.4   0.01
32     3     2     4      3       1        96  17.1429   0.    0.09
33     3     3     1      1       1        61  10.8929   0.    0.09
34     3     3     2      1       4       100  17.8571   0.6   0.09
35     3     3     3      1       2        91  16.2500   0.2   0.01
36     3     3     4      1       3        97  17.3214   0.4   0.01
37     4     1     1      3       3       109  19.4643   0.4   0.01
38     4     1     2      3       4        99  17.6786   0.6   0.09
39     4     1     3      3       1        63  11.2500   0.    0.09
40     4     1     4      3       2        70  12.5000   0.2   0.01
41     4     2     1      2       1        80  14.2857   0.    0.09
42     4     2     2      2       3        94  16.7857   0.4   0.01
43     4     2     3      2       4       126  22.5000   0.6   0.09
44     4     2     4      2       2        82  14.6429   0.2   0.01
45     4     3     1      1       2        90  16.0714   0.2   0.01
46     4     3     2      1       3       100  17.8571   0.4   0.01
47     4     3     3      1       4       116  20.7143   0.6   0.09
48     4     3     4      1       1        62  11.0714   0.    0.09
49     5     1     1      2       4        96  17.1429   0.6   0.09
50     5     1     2      2       1        60  10.7143   0.    0.09
51     5     1     3      2       3        89  15.8929   0.4   0.01
52     5     1     4      2       2       102  18.2143   0.2   0.01
53     5     2     1      1       3       112  20.0000   0.4   0.01
54     5     2     2      1       4        86  15.3571   0.6   0.09
55     5     2     3      1       1        68  12.1429   0.    0.09
56     5     2     4      1       2        64  11.4286   0.2   0.01
57     5     3     1      3       3       132  23.5714   0.4   0.01
58     5     3     2      3       4       124  22.1429   0.6   0.09
59     5     3     3      3       2       129  23.0357   0.2   0.01
60     5     3     4      3       1        89  15.8929   0.    0.09
61     6     1     1      1       3       118  21.0714   0.4   0.01
62     6     1     2      1       1        53   9.4643   0.    0.09
63     6     1     3      1       4       113  20.1786   0.6   0.09
64     6     1     4      1       2        74  13.2143   0.2   0.01
65     6     2     1      2       4       104  18.5714   0.6   0.09
66     6     2     2      2       3        86  15.3571   0.4   0.01
67     6     2     3      2       1        89  15.8929   0.    0.09
68     6     2     4      2       2        82  14.6429   0.2   0.01
69     6     3     1      3       1        97  17.3214   0.    0.09
70     6     3     2      3       2        99  17.6786   0.2   0.01
71     6     3     3      3       3       119  21.2500   0.4   0.01
72     6     3     4      3       4       121  21.6071   0.6   0.09
