        y group 
2.0170754     A
1.2568343     A
2.4511112     A
1.8345081     A
2.9454922     A
2.4802119     B
2.3404340     B
2.4523649     B
1.8237815     B
2.2310334     B
1.1423928     B
1.6545204     B
0.5207328     B
2.4365820     B
2.0359660     B
1.4201542     B
3.0359831     B
1.8249120     B
2.3408763     B
2.5869984     B
1.6763518     B
2.7704517     B
2.2028144     B
0.9491733     B
1.5693241     B
2.1026130     B
1.7004306     B
2.2207196     B
1.3740481     B
1.2787636     B
1.9667770     B
2.7968292     B
2.1014929     B
1.4799764     B
2.4181277     B
1.8671862     B
2.3681546     B
1.1953086     B
2.1293314     B
3.0223528     B
0.4843546     B
1.7069667     B
0.4490227     B
1.4777689     B
2.7204545     B
2.5001888     B
1.3562111     B
3.0562129     B
2.6146525     B
2.7290319     B
1.5697260     B
1.4780459     B
1.2928717     B
0.9406179     B
2.8220514     B
2.3663279     B
2.4823640     B
0.6916292     B
1.7143667     B
2.3418975     B
2.4003286     B
3.1634712     B
2.4919510     B
2.5815855     B
0.9758067     B
2.2007450     B
2.0077780     B
1.2418924     B
3.4295789     B
1.3799304     B
2.0905109     B
2.5659321     B
2.7577903     B
2.0954688     B
2.0436400     B
0.6926237     B
2.2127702     B
3.0274651     B
2.1179810     B
2.5757034     B
0.8930811     B
1.8151110     B
3.4767310     B
3.6671130     B
2.6415979     B
0.5401678     B
3.0892538     B
2.1134784     B
2.5917748     B
3.3674976     B
2.3861642     B
3.9493255     B
1.7165982     B
1.7225323     B
1.6266136     B
2.1944176     B
2.3485075     B
1.2265050     B
1.7035514     B
2.2404806     B
1.5768189     B
3.5896777     B
0.9320532     B
1.6163228     B
1.4308715     B
3.6002898     C
4.0099590     C
3.9875014     C
2.5177943     C
1.9309986     C
2.9116103     C
4.1528887     C
2.5082686     C
1.8028945     C
3.5518731     C
2.4513082     C
2.3375166     C
3.1627503     C
2.5110690     C
4.2280008     C
3.1065059     C
3.2407605     C
3.2910505     C
4.0658069     C
2.7087496     C
1.5045883     C
2.0822657     C
2.9788553     C
2.0610841     C
3.0941441     C
2.9094305     C
1.9407439     C
1.7465306     C
2.9192525     C
2.2867131     C
3.1065512     C
3.8632172     C
3.1558291     C
4.8553160     C
1.0712939     C
1.8151481     C
1.8545030     C
3.1792779     C
1.8731712     C
2.3995651     C
2.5455942     C
1.6514742     C
3.1928729     C
3.2610099     C
2.9642933     C
3.1341405     C
4.1446655     C
2.8211366     C
3.7611485     C
2.7116010     C
2.0280795     C
2.9557310     C
0.9120084     C
2.4927615     C
2.0972350     C
2.4996352     C
3.4990143     C
1.5643700     C
3.0541599     C
2.0614974     C
2.6912588     C
3.4757196     C
2.3962091     C
2.9823669     C
2.8438133     C
3.5384669     C
2.0888991     C
3.3016184     C
2.7153890     C
3.0958254     C
1.6048138     C
1.9826178     C
2.5208661     C
2.0404540     C
1.5376975     C
3.1490226     C
3.7709852     C
3.6066416     C
3.5587675     C
2.0068828     C
3.0725153     C
2.5153608     C
2.7810531     C
3.3540692     C
1.7482164     C
2.3850788     C
3.2910923     C
2.7742966     C
3.1240037     C
1.3523448     C
2.2136504     C
1.7356144     C
3.2374527     C
2.3920690     C
0.5333706     C
2.5826014     C
4.6662833     C
2.1970657     C
3.4148673     C
3.1481081     C
2.0418390     D
1.8981728     D
4.1086336     D
3.2304997     D
3.3680884     D
